epoch,accuracy,loss,val_accuracy,val_loss
66,0.5048919320106506,1.2975490093231201,0.5032042264938354,1.3032310009002686
67,0.5084834694862366,1.2945010662078857,0.5065478086471558,1.2987713813781738
68,0.5019196271896362,1.2988251447677612,0.5073836445808411,1.3016542196273804
69,0.505882740020752,1.296033263206482,0.5034828782081604,1.2918829917907715
70,0.5044894218444824,1.2966841459274292,0.5015324354171753,1.3088372945785522
71,0.5068425536155701,1.2930314540863037,0.4993034303188324,1.3039458990097046
72,0.5074307918548584,1.30039381980896,0.49679577350616455,1.3176823854446411
73,0.5089479088783264,1.291829228401184,0.4934522211551666,1.3063613176345825
74,0.5054183006286621,1.2931121587753296,0.5020897388458252,1.3053150177001953
75,0.5060375332832336,1.2942482233047485,0.4987461566925049,1.2958489656448364
76,0.5039940476417542,1.2946425676345825,0.49958205223083496,1.304730772972107
77,0.5049848556518555,1.2942605018615723,0.5018110871315002,1.298102855682373
78,0.505975604057312,1.2964844703674316,0.500417947769165,1.3025535345077515
79,0.5080500245094299,1.2916767597198486,0.5020897388458252,1.304464340209961
80,0.5056969523429871,1.3008209466934204,0.5065478086471558,1.2957779169082642
81,0.5060684680938721,1.2863818407058716,0.49763163924217224,1.3013420104980469
82,0.5070902109146118,1.2955435514450073,0.5009751915931702,1.296337366104126
83,0.507121205329895,1.2916748523712158,0.5015324354171753,1.2985972166061401
84,0.5034986734390259,1.2933462858200073,0.500417947769165,1.300952434539795
85,0.5060065388679504,1.2904882431030273,0.5012538433074951,1.3025100231170654
86,0.5097529292106628,1.290001630783081,0.4979102909564972,1.3094855546951294
87,0.5059136748313904,1.2899861335754395,0.4934522211551666,1.319540023803711
88,0.5038082599639893,1.2956666946411133,0.49902480840682983,1.3056070804595947
89,0.5068425536155701,1.288793683052063,0.4998606741428375,1.3051369190216064
90,0.5050777196884155,1.2925187349319458,0.5098913311958313,1.296271562576294
91,0.5050777196884155,1.293119192123413,0.5026469826698303,1.2975614070892334
92,0.50749272108078,1.293203592300415,0.5034828782081604,1.2958869934082031
93,0.511579692363739,1.2931007146835327,0.5001392960548401,1.3008830547332764
94,0.5116725564002991,1.287105679512024,0.4887155294418335,1.3213024139404297
95,0.5081119537353516,1.2906147241592407,0.5048760175704956,1.294886827468872
96,0.5087311863899231,1.2849280834197998,0.5023683309555054,1.3068373203277588
97,0.5102483034133911,1.2867863178253174,0.5051546096801758,1.2965337038040161
98,0.5093814134597778,1.2874125242233276,0.5032042264938354,1.2968071699142456
99,0.5094432830810547,1.290434718132019,0.5023683309555054,1.304782509803772
100,0.5082358121871948,1.2872213125228882,0.5048760175704956,1.2928663492202759
101,0.5099696516990662,1.2826294898986816,0.5051546096801758,1.2998740673065186
102,0.5081738829612732,1.284723162651062,0.4993034303188324,1.2993957996368408
103,0.5112081170082092,1.2847673892974854,0.5018110871315002,1.2956140041351318
104,0.5093194842338562,1.2871581315994263,0.5073836445808411,1.2976369857788086
105,0.5084834694862366,1.2890045642852783,0.5054332613945007,1.294877529144287
106,0.5151402354240417,1.2816261053085327,0.5065478086471558,1.2986544370651245
107,0.5093194842338562,1.2877748012542725,0.5101699829101562,1.2965484857559204
108,0.5117344856262207,1.2808997631072998,0.4979102909564972,1.2998126745224
109,0.5105888843536377,1.2879060506820679,0.4993034303188324,1.306257724761963
110,0.5076785087585449,1.2916944026947021,0.5026469826698303,1.2959274053573608
111,0.5069044232368469,1.2828714847564697,0.5057119131088257,1.301814317703247
112,0.5099077224731445,1.2811212539672852,0.5062691569328308,1.2941772937774658
113,0.509567141532898,1.2842756509780884,0.5045973658561707,1.2996242046356201
114,0.5095981359481812,1.285212516784668,0.507940948009491,1.295445203781128
115,0.5151402354240417,1.2771252393722534,0.49038729071617126,1.320283055305481
116,0.5127562284469604,1.2801698446273804,0.5121203660964966,1.2955808639526367
117,0.5129729509353638,1.278698205947876,0.4901086688041687,1.3204419612884521
118,0.5081429481506348,1.2823445796966553,0.5084981918334961,1.3003993034362793
119,0.5136541128158569,1.2783799171447754,0.5009751915931702,1.3015764951705933
120,0.5116106271743774,1.275757074356079,0.5115631222724915,1.2936515808105469
121,0.5136541128158569,1.2773711681365967,0.5045973658561707,1.3065364360809326
122,0.509288489818573,1.2850574254989624,0.5029256343841553,1.3039475679397583
123,0.5131277441978455,1.2693461179733276,0.5062691569328308,1.2933582067489624
124,0.5127562284469604,1.2761527299880981,0.5132349133491516,1.291608214378357
125,0.5142423510551453,1.2755966186523438,0.4993034303188324,1.3048020601272583
126,0.5113319754600525,1.2792251110076904,0.5096126794815063,1.2889279127120972
127,0.5109604597091675,1.2829899787902832,0.50069659948349,1.3069701194763184
128,0.5085453987121582,1.2848186492919922,0.5043187737464905,1.302687168121338
129,0.5112391114234924,1.2796365022659302,0.5043187737464905,1.2941888570785522
130,0.5103721618652344,1.2788442373275757,0.5093340873718262,1.2876051664352417
131,0.5148306488990784,1.2730892896652222,0.5140707492828369,1.282553791999817
132,0.5127871632575989,1.2740823030471802,0.5023683309555054,1.2884280681610107
133,0.5114558339118958,1.2766103744506836,0.5023683309555054,1.2946484088897705
134,0.5120440721511841,1.2799962759017944,0.5012538433074951,1.3039233684539795
135,0.5117344856262207,1.2781201601028442,0.5068264007568359,1.290055513381958
136,0.5086692571640015,1.2768323421478271,0.5043187737464905,1.2969646453857422
137,0.5142114162445068,1.2781524658203125,0.4984675347805023,1.3019130229949951
138,0.5167192816734314,1.2719088792800903,0.5065478086471558,1.294609785079956
139,0.5111771821975708,1.2727339267730713,0.5090554356575012,1.2914241552352905
140,0.5142733454704285,1.270473837852478,0.5048760175704956,1.2959067821502686
141,0.5129729509353638,1.2742321491241455,0.49902480840682983,1.299767255783081
142,0.5143662095069885,1.270359992980957,0.5040401220321655,1.2922765016555786
143,0.5130038857460022,1.2738120555877686,0.5026469826698303,1.3007590770721436
144,0.5159452557563782,1.270383596420288,0.5018110871315002,1.3025025129318237
145,0.5193819999694824,1.2719756364822388,0.5093340873718262,1.299058437347412
146,0.5137779712677002,1.2740384340286255,0.5037614703178406,1.3013851642608643
147,0.515264093875885,1.2671089172363281,0.4965171217918396,1.3116796016693115
148,0.5165335536003113,1.2762383222579956,0.5040401220321655,1.2970284223556519
149,0.5179577469825745,1.2666720151901245,0.5040401220321655,1.3008445501327515
150,0.51554274559021,1.267369270324707,0.5040401220321655,1.2954877614974976
151,0.5134063959121704,1.2707384824752808,0.5107272267341614,1.28895103931427
152,0.515264093875885,1.2705936431884766,0.5032042264938354,1.2989184856414795
153,0.5158213973045349,1.2700339555740356,0.507662296295166,1.2875125408172607
154,0.5147067904472351,1.2699545621871948,0.5043187737464905,1.2988756895065308
155,0.515264093875885,1.2683689594268799,0.5045973658561707,1.2901082038879395
156,0.5111461877822876,1.270033597946167,0.500417947769165,1.2934470176696777
157,0.5149545073509216,1.2689162492752075,0.507940948009491,1.2922884225845337
158,0.515264093875885,1.2673158645629883,0.5143494009971619,1.2853626012802124
159,0.5166264176368713,1.2699835300445557,0.5140707492828369,1.2820957899093628
160,0.5192581415176392,1.2639776468276978,0.5082195401191711,1.2883042097091675
161,0.5166573524475098,1.2625547647476196,0.5026469826698303,1.2905092239379883
162,0.5163167715072632,1.2664731740951538,0.5029256343841553,1.2833573818206787
163,0.5140875577926636,1.2727986574172974,0.5029256343841553,1.2887648344039917
164,0.5128181576728821,1.270198106765747,0.5029256343841553,1.3009189367294312
165,0.5164716243743896,1.2652567625045776,0.5026469826698303,1.2967106103897095
166,0.5137779712677002,1.271944522857666,0.49484536051750183,1.3006587028503418
167,0.5138089060783386,1.2691020965576172,0.4998606741428375,1.2963064908981323
168,0.5161000490188599,1.2695327997207642,0.5065478086471558,1.291412115097046
169,0.517833948135376,1.2640641927719116,0.5012538433074951,1.289928674697876
170,0.5151093006134033,1.2703441381454468,0.507662296295166,1.2822375297546387
171,0.5195677876472473,1.2670246362686157,0.507662296295166,1.2900733947753906
172,0.5141804218292236,1.2669576406478882,0.5057119131088257,1.2887870073318481
173,0.5168122053146362,1.2587414979934692,0.5040401220321655,1.299283504486084
174,0.5143972039222717,1.2636479139328003,0.5029256343841553,1.2971407175064087
175,0.5168122053146362,1.265650987625122,0.5096126794815063,1.2913535833358765
176,0.5195987224578857,1.2616783380508423,0.5182502269744873,1.2896887063980103
177,0.5188866257667542,1.2605481147766113,0.5054332613945007,1.2943634986877441
178,0.5156046748161316,1.2686687707901,0.508776843547821,1.2837305068969727
179,0.5129729509353638,1.270902156829834,0.5084981918334961,1.2968776226043701
180,0.5195367932319641,1.2558749914169312,0.5073836445808411,1.2964558601379395
181,0.5168741345405579,1.2633339166641235,0.5045973658561707,1.289039969444275
182,0.5178958177566528,1.2673728466033936,0.5037614703178406,1.2897653579711914
183,0.5124156475067139,1.2680367231369019,0.5068264007568359,1.296034574508667
184,0.518298327922821,1.264963984489441,0.5071050524711609,1.2942910194396973
185,0.5172765851020813,1.262765884399414,0.5045973658561707,1.2912969589233398
186,0.5156356692314148,1.2671087980270386,0.5001392960548401,1.2969685792922974
187,0.5176790952682495,1.2672090530395508,0.5098913311958313,1.2893214225769043
188,0.5198464393615723,1.2602711915969849,0.5048760175704956,1.3032276630401611
189,0.5191342830657959,1.2608966827392578,0.5104485750198364,1.2863185405731201
190,0.5185460448265076,1.2646533250808716,0.5062691569328308,1.2893660068511963
191,0.5234999060630798,1.2529383897781372,0.5135135054588318,1.290576696395874
192,0.519072413444519,1.2611713409423828,0.5182502269744873,1.2882966995239258
193,0.5169050693511963,1.2588127851486206,0.5051546096801758,1.2998722791671753
194,0.5172456502914429,1.265103816986084,0.49902480840682983,1.3048521280288696
195,0.5177720189094543,1.255599021911621,0.5068264007568359,1.2867083549499512
196,0.5218589305877686,1.254510760307312,0.5165784358978271,1.2852668762207031
197,0.5220447182655334,1.2530492544174194,0.5104485750198364,1.2960580587387085
198,0.5162239074707031,1.2617512941360474,0.5188074707984924,1.287571907043457
199,0.5199393033981323,1.2614554166793823,0.5204792618751526,1.2843266725540161
200,0.5142733454704285,1.266756296157837,0.5107272267341614,1.281975269317627
201,0.5217660665512085,1.2552884817123413,0.5101699829101562,1.2964625358581543
202,0.5213016271591187,1.2578169107437134,0.514906644821167,1.287487268447876
203,0.5184841156005859,1.257918119430542,0.5043187737464905,1.2986187934875488
204,0.5178958177566528,1.2577805519104004,0.5121203660964966,1.2869714498519897
205,0.5233760476112366,1.2516030073165894,0.5118417143821716,1.287445306777954
206,0.5213944911956787,1.2514843940734863,0.5140707492828369,1.2815637588500977
207,0.5213016271591187,1.2567689418792725,0.5143494009971619,1.2905757427215576
208,0.5183912515640259,1.2584148645401,0.5048760175704956,1.282113790512085
209,0.5203108787536621,1.2580944299697876,0.5082195401191711,1.2854151725769043
210,0.5208371877670288,1.251883625984192,0.516021192073822,1.2861114740371704
211,0.5219517946243286,1.252416968345642,0.5084981918334961,1.2852933406829834
212,0.5169979333877563,1.2589362859725952,0.5073836445808411,1.2968226671218872
213,0.5197845101356506,1.2574739456176758,0.508776843547821,1.2964452505111694
214,0.5204037427902222,1.2526620626449585,0.5143494009971619,1.2853095531463623
215,0.5201250910758972,1.2574446201324463,0.5132349133491516,1.2897266149520874
216,0.5171217918395996,1.2605695724487305,0.5096126794815063,1.2839951515197754
217,0.518298327922821,1.2515908479690552,0.5073836445808411,1.2887136936187744
218,0.5206204652786255,1.2516460418701172,0.5032042264938354,1.2954020500183105
219,0.5210539102554321,1.254271149635315,0.5101699829101562,1.2843989133834839
220,0.5203108787536621,1.2568249702453613,0.5093340873718262,1.2927696704864502
221,0.5241191387176514,1.2566726207733154,0.5096126794815063,1.2889081239700317
222,0.5213635563850403,1.2546311616897583,0.5059905052185059,1.2948278188705444
223,0.5243358612060547,1.2521504163742065,0.5090554356575012,1.2874102592468262
224,0.5242429971694946,1.2475652694702148,0.5110058784484863,1.282950520515442
225,0.5213325619697571,1.2547473907470703,0.5023683309555054,1.2980806827545166
226,0.5204656720161438,1.2556058168411255,0.4998606741428375,1.3027536869049072
227,0.5221685767173767,1.2547067403793335,0.507940948009491,1.293378233909607
228,0.5244287848472595,1.2521402835845947,0.5068264007568359,1.2905482053756714
229,0.5235618352890015,1.247145175933838,0.5112844705581665,1.2792975902557373
230,0.5252028107643127,1.245809555053711,0.5110058784484863,1.2863129377365112
231,0.5246455073356628,1.243539810180664,0.500417947769165,1.3031328916549683
232,0.5203418135643005,1.2533204555511475,0.5162997841835022,1.285322904586792
233,0.5225400924682617,1.2505985498428345,0.5176929235458374,1.2832456827163696
234,0.5196916460990906,1.2545064687728882,0.5065478086471558,1.2905291318893433
235,0.5260387659072876,1.2463245391845703,0.5193647146224976,1.2763805389404297
236,0.5213325619697571,1.2501428127288818,0.5129562616348267,1.2876189947128296
237,0.525048017501831,1.2466734647750854,0.5071050524711609,1.2822418212890625
238,0.5273700952529907,1.2469066381454468,0.5065478086471558,1.2880690097808838
239,0.5239952802658081,1.2494521141052246,0.5082195401191711,1.2888158559799194
240,0.5227878093719482,1.2462859153747559,0.5162997841835022,1.274765968322754
241,0.5252956748008728,1.2460497617721558,0.5093340873718262,1.2895056009292603
242,0.5216731429100037,1.2539408206939697,0.5107272267341614,1.281412124633789
243,0.5263174176216125,1.2397600412368774,0.5171356797218323,1.2802631855010986
244,0.5249550938606262,1.2415727376937866,0.5093340873718262,1.2761352062225342
245,0.5234689712524414,1.2505453824996948,0.5115631222724915,1.2799861431121826
246,0.5214874148368835,1.248689889907837,0.5129562616348267,1.2878060340881348
247,0.5216112732887268,1.2521559000015259,0.5096126794815063,1.2801928520202637
248,0.525048017501831,1.2418895959854126,0.5073836445808411,1.2796586751937866
249,0.5233451128005981,1.2466418743133545,0.5057119131088257,1.2826144695281982
250,0.5239643454551697,1.2501078844070435,0.5037614703178406,1.2946538925170898
251,0.5268127918243408,1.2435855865478516,0.5057119131088257,1.287026286125183
252,0.5241500735282898,1.2424079179763794,0.5171356797218323,1.2770018577575684
253,0.521518349647522,1.2486541271209717,0.5073836445808411,1.290865421295166
254,0.5266579985618591,1.243390679359436,0.5107272267341614,1.2854541540145874
255,0.5231283903121948,1.2495003938674927,0.5051546096801758,1.291700005531311
256,0.5245216488838196,1.2465481758117676,0.514906644821167,1.2765730619430542
257,0.5237166285514832,1.2434263229370117,0.5123990178108215,1.2891790866851807
258,0.5254195332527161,1.2386252880096436,0.5135135054588318,1.2803175449371338
259,0.5242120027542114,1.242070198059082,0.516021192073822,1.2831212282180786
260,0.5253885984420776,1.2417219877243042,0.507940948009491,1.2940022945404053
261,0.5285156965255737,1.2385672330856323,0.5101699829101562,1.288831114768982
262,0.5222305059432983,1.247600793838501,0.5043187737464905,1.29282546043396
263,0.5254195332527161,1.2465516328811646,0.5068264007568359,1.2811317443847656
264,0.5273081660270691,1.244278073310852,0.4998606741428375,1.287016749382019
265,0.5272772312164307,1.2392727136611938,0.5084981918334961,1.2920395135879517
266,0.527215301990509,1.2391506433486938,0.5154638886451721,1.2839751243591309
267,0.5248931646347046,1.2458500862121582,0.5098913311958313,1.2896575927734375
268,0.5252647399902344,1.2435189485549927,0.5048760175704956,1.289979338645935
269,0.5222614407539368,1.2475743293762207,0.5090554356575012,1.2803252935409546
270,0.5230664610862732,1.2418701648712158,0.507940948009491,1.2839895486831665
271,0.5284228324890137,1.2398000955581665,0.4984675347805023,1.2902189493179321
272,0.5270295143127441,1.2379512786865234,0.5104485750198364,1.2877715826034546
273,0.5233760476112366,1.2498676776885986,0.5051546096801758,1.2837382555007935
274,0.5265960693359375,1.2419345378875732,0.5071050524711609,1.2841371297836304
275,0.5257910490036011,1.2390406131744385,0.5059905052185059,1.2817802429199219
276,0.527122437953949,1.2397947311401367,0.5112844705581665,1.2857705354690552
277,0.5287943482398987,1.2386029958724976,0.5132349133491516,1.277815580368042
278,0.5287634134292603,1.235938310623169,0.507940948009491,1.276519536972046
279,0.5272462964057922,1.2375600337982178,0.5045973658561707,1.2817420959472656
280,0.5262554883956909,1.2369966506958008,0.5059905052185059,1.2832233905792236
281,0.5276178121566772,1.2334263324737549,0.516021192073822,1.2807587385177612
282,0.5281751155853271,1.2382302284240723,0.507940948009491,1.2804723978042603
283,0.5268747210502625,1.2424811124801636,0.514906644821167,1.2847235202789307
284,0.5275249481201172,1.2347755432128906,0.5110058784484863,1.287350058555603
285,0.5312093496322632,1.2298085689544678,0.5082195401191711,1.279325008392334
286,0.5285776257514954,1.2368813753128052,0.5151852965354919,1.282671332359314
287,0.5246145129203796,1.2442399263381958,0.5084981918334961,1.2757554054260254
288,0.5224781632423401,1.2417311668395996,0.5118417143821716,1.2830188274383545
289,0.5269675850868225,1.2338590621948242,0.507940948009491,1.27788507938385
290,0.530156672000885,1.235074520111084,0.5110058784484863,1.2768131494522095
291,0.5295064449310303,1.2348389625549316,0.5143494009971619,1.273563265800476
292,0.5283918380737305,1.2377064228057861,0.5151852965354919,1.27679443359375
293,0.5281441807746887,1.2383475303649902,0.5118417143821716,1.287678599357605
294,0.5329122543334961,1.2348607778549194,0.5168570876121521,1.274390697479248
295,0.5295064449310303,1.2255462408065796,0.5188074707984924,1.2760896682739258
296,0.5269675850868225,1.2373586893081665,0.5157425403594971,1.2820876836776733
297,0.5265960693359375,1.2407023906707764,0.5121203660964966,1.286572813987732
298,0.5283918380737305,1.2346073389053345,0.5032042264938354,1.2870937585830688
299,0.5303733944892883,1.2325063943862915,0.508776843547821,1.2827955484390259
300,0.5317357182502747,1.2308356761932373,0.5137921571731567,1.2811747789382935
301,0.5280512571334839,1.2360093593597412,0.5073836445808411,1.283700704574585
302,0.5314260721206665,1.2248907089233398,0.5182502269744873,1.2769367694854736
303,0.5303424596786499,1.236074447631836,0.5146280527114868,1.2805328369140625
304,0.5311784148216248,1.2348028421401978,0.516021192073822,1.2743138074874878
305,0.5298160910606384,1.2337796688079834,0.5196433663368225,1.2763097286224365
306,0.5296612977981567,1.2297261953353882,0.522150993347168,1.271467685699463
307,0.532819390296936,1.2333287000656128,0.5115631222724915,1.2805405855178833
308,0.527586817741394,1.2353110313415527,0.5104485750198364,1.2753136157989502
309,0.5325716733932495,1.2268058061599731,0.5121203660964966,1.2878894805908203
310,0.531673789024353,1.2244492769241333,0.5162997841835022,1.2757091522216797
311,0.5308687686920166,1.2327427864074707,0.5026469826698303,1.2828314304351807
312,0.5336862802505493,1.226943850517273,0.5110058784484863,1.2801802158355713
313,0.5341507196426392,1.229772686958313,0.5029256343841553,1.280610203742981
314,0.5320143699645996,1.2273789644241333,0.5227082967758179,1.2776405811309814
315,0.5317976474761963,1.2316502332687378,0.5043187737464905,1.2803030014038086
316,0.531673789024353,1.226244568824768,0.5115631222724915,1.280400276184082
317,0.5288872122764587,1.2303094863891602,0.5168570876121521,1.2776660919189453
318,0.5268747210502625,1.234475016593933,0.5162997841835022,1.2824445962905884
319,0.5288562774658203,1.232351541519165,0.5140707492828369,1.2745776176452637
320,0.5324168801307678,1.2275620698928833,0.4973530173301697,1.2870551347732544
321,0.5350486040115356,1.2264516353607178,0.5071050524711609,1.2745391130447388
322,0.5311164855957031,1.2271496057510376,0.5193647146224976,1.276726245880127
323,0.5335314869880676,1.228703498840332,0.5118417143821716,1.2730927467346191
